Timestamp,Open,High,Low,Close,Volume
2026-05-25 08:00:00,661.92,662.17,661.32,661.39,793.755
2026-05-25 08:15:00,661.38,661.51,660.86,661.07,1054.17
2026-05-25 08:30:00,661.06,662.74,660.99,661.98,1285.979
2026-05-25 08:45:00,661.97,662.25,661.59,662.1,819.413
2026-05-25 09:00:00,662.11,662.84,661.79,661.9,884.53
2026-05-25 09:15:00,661.9,661.9,661.13,661.89,346.62
2026-05-25 09:30:00,661.89,663.38,661.56,662.02,1363.182
2026-05-25 09:45:00,662.02,662.11,661.48,661.51,476.145
2026-05-25 10:00:00,661.51,661.9,661.29,661.81,334.52
2026-05-25 10:15:00,661.8,662.5,661.23,661.48,678.56
2026-05-25 10:30:00,661.47,662.06,661.4,661.8,607.076
2026-05-25 10:45:00,661.8,662.02,661.4,661.69,938.224
2026-05-25 11:00:00,661.69,661.69,660.86,661.34,1700.459
2026-05-25 11:15:00,661.35,661.87,661.13,661.86,679.522
2026-05-25 11:30:00,661.86,662.48,661.71,661.82,1385.525
2026-05-25 11:45:00,661.82,662.32,661.28,662.25,1249.621
2026-05-25 12:00:00,662.25,666.51,662.13,665.82,4852.764
2026-05-25 12:15:00,665.81,669.04,665.73,668.39,5878.014
2026-05-25 12:30:00,668.4,670.0,668.4,669.91,2998.21
2026-05-25 12:45:00,669.91,671.16,669.07,669.61,2881.654
2026-05-25 13:00:00,669.61,671.83,669.61,670.44,2217.86
2026-05-25 13:15:00,670.44,670.59,669.04,669.79,2380.604
2026-05-25 13:30:00,669.8,671.8,669.79,671.47,3200.077
2026-05-25 13:45:00,671.48,671.98,671.13,671.97,1801.884
2026-05-25 14:00:00,671.98,672.58,670.96,671.02,2472.527
2026-05-25 14:15:00,671.01,672.82,670.5,672.82,1692.279
2026-05-25 14:30:00,672.81,673.07,671.0,671.17,2391.373
2026-05-25 14:45:00,671.17,672.05,671.08,671.39,1370.049
